url,type
https://safe-site933.com,legitimate
https://safe-site934.com,legitimate
https://safe-site935.com,legitimate
https://safe-site936.com,legitimate
https://safe-site937.com,legitimate
https://safe-site938.com,legitimate
https://safe-site939.com,legitimate
https://safe-site940.com,legitimate
https://safe-site941.com,legitimate
https://safe-site942.com,legitimate
https://safe-site943.com,legitimate
https://safe-site944.com,legitimate
https://safe-site945.com,legitimate
https://safe-site946.com,legitimate
https://safe-site947.com,legitimate
https://safe-site948.com,legitimate
https://safe-site949.com,legitimate
https://safe-site950.com,legitimate
https://safe-site951.com,legitimate
https://safe-site952.com,legitimate
https://safe-site953.com,legitimate
https://safe-site954.com,legitimate
https://safe-site955.com,legitimate
https://safe-site956.com,legitimate
https://safe-site957.com,legitimate
https://safe-site958.com,legitimate
https://safe-site959.com,legitimate
https://safe-site960.com,legitimate
https://safe-site961.com,legitimate
https://safe-site962.com,legitimate
https://safe-site963.com,legitimate
https://safe-site964.com,legitimate
https://safe-site965.com,legitimate
https://safe-site966.com,legitimate
https://safe-site967.com,legitimate
https://safe-site968.com,legitimate
https://safe-site969.com,legitimate
https://safe-site970.com,legitimate
https://safe-site971.com,legitimate
https://safe-site972.com,legitimate
https://safe-site973.com,legitimate
https://safe-site974.com,legitimate
https://safe-site975.com,legitimate
https://safe-site976.com,legitimate
https://safe-site977.com,legitimate
https://safe-site978.com,legitimate
https://safe-site979.com,legitimate
https://safe-site980.com,legitimate
https://safe-site981.com,legitimate
https://safe-site982.com,legitimate
https://safe-site983.com,legitimate
https://safe-site984.com,legitimate
https://safe-site985.com,legitimate
https://safe-site986.com,legitimate
https://safe-site987.com,legitimate
https://safe-site988.com,legitimate
https://safe-site989.com,legitimate
https://safe-site990.com,legitimate
https://safe-site991.com,legitimate
https://safe-site992.com,legitimate
https://safe-site993.com,legitimate
https://safe-site994.com,legitimate
https://safe-site995.com,legitimate
https://safe-site996.com,legitimate
https://safe-site997.com,legitimate
https://safe-site998.com,legitimate
https://safe-site999.com,legitimate
https://safe-site1000.com,legitimate
